host_total_listings_count;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;property_type;accommodates;bathrooms;bedrooms;beds;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;cancellation_policy;reviews_per_month;high_value_amenities;standard_value_amenities;basic_amenities;summary_length;description_length;days_since_first_review;days_since_last_review;room_type_private_room;room_type_shared_room;bed_type_couch;bed_type_futon;bed_type_pullout_sofa;bed_type_real_bed;square_meters
3.0;la chopera;acacias;arganzuela;madrid;comunidad de madrid;28045;madrid;madrid spain;es;spain;40.39731720683711;-3.702812998093843;apartment;2;1.0;1.0;2.0;3.713572066704308;;;100.0;;1;0;1;1125;30;54;84;359;10;93.0;9.0;9.0;10.0;10.0;9.0;9.0;flexible;1.4;0;2;2;41;50;2965.0;2778.0;True;False;False;False;False;True;24.990907
1.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42461716705639;-3.702872328289984;apartment;3;1.0;2.0;2.0;4.454347296253507;;;100.0;;3;15;3;7;0;0;1;1;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;1.21;0;3;2;78;170;2850.0;2771.0;False;False;False;False;False;True;54.998576
1.0;;canillejas;san blas  canillejas;madrid;comunidad de madrid;28022;madrid;madrid spain;es;spain;40.44456275731012;-3.6112900761180713;other;2;1.0;1.0;2.0;3.4339872044851463;;;;;1;0;1;1125;0;6;36;311;2;90.0;9.0;9.0;10.0;10.0;10.0;10.0;flexible;0.47;0;5;2;84;127;2878.0;2847.0;True;False;False;False;False;True;7.989658
1.0;;embajadores;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40755685509843;-3.70909480153008;apartment;4;1.0;1.0;1.0;3.9318256327243257;;;;12.0;2;20;2;1125;0;0;0;0;12;98.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.95;1;2;3;40;108;3129.0;2786.0;False;False;False;False;False;True;49.981814
1.0;la latina;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41119284301779;-3.705588464809333;apartment;4;1.0;2.0;2.0;4.61512051684126;;;;20.0;1;0;1;1125;0;0;0;234;3;100.0;10.0;10.0;9.0;10.0;10.0;10.0;strict;2.5;1;2;2;43;187;2787.0;2758.0;False;False;False;False;False;True;65.0321
30.0;;universidad;centro;madrid;comunidad de madrid;28008;madrid;madrid spain;es;spain;40.42553710901868;-3.71077709899239;apartment;10;1.0;1.0;10.0;2.4849066497880004;;;;;1;15;1;1125;30;60;90;365;0;;;;;;;;strict;;0;1;2;89;176;;;False;True;False;False;False;True;30.007669
1.0;;puerta del angel;latina;madrid;community of madrid;;madrid;madrid spain;es;spain;40.41176664195119;-3.728404667363253;condominium;3;1.5;2.0;2.0;4.262679877041316;;;;20.0;1;0;1;1125;0;0;0;0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.32;2;4;2;82;162;2937.0;2910.0;False;False;False;False;False;True;30.007669
1.0;;hispanoamrica;chamartn;madrid;comunidad de madrid;28016;madrid;madrid spain;es;spain;40.45710120668944;-3.677383490040999;house;6;2.0;3.0;4.0;4.61512051684126;630.0;2400.0;150.0;40.0;3;9;2;1125;0;0;0;275;51;97.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;2.33;2;5;3;57;149;3409.0;2825.0;False;False;False;False;False;True;30.007669
2.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41373119527204;-3.697207287099044;apartment;5;2.0;2.0;3.0;4.983606621708336;800.0;2300.0;;;1;0;2;1125;0;0;0;6;18;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.85;4;4;3;38;176;3388.0;2975.0;False;False;False;False;False;True;74.97272099999999
2.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42384642347176;-3.702155883937302;apartment;2;1.0;0.0;1.0;3.9318256327243257;;;150.0;10.0;1;0;2;1125;9;25;55;55;60;92.0;10.0;9.0;10.0;10.0;10.0;9.0;strict;5.36;1;2;2;31;31;3087.0;2760.0;False;False;False;False;False;True;30.007669
4.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41564619137653;-3.707979683904933;apartment;6;2.0;4.0;4.0;4.912654885736052;;;200.0;40.0;1;0;2;1125;13;22;35;285;50;93.0;10.0;9.0;10.0;10.0;10.0;10.0;strict;3.9;1;3;3;43;180;3136.0;2758.0;False;False;False;False;False;True;170.01249
38.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.411939442980966;-3.6994893632314825;apartment;1;2.0;1.0;1.0;3.4657359027997265;;;200.0;30.0;1;0;7;1125;0;7;37;127;0;;;;;;;;strict;;0;2;2;48;180;;;True;False;False;False;False;True;15.79351
1.0;whitechapelbrick lane;tower hamlets;;london;london;e1 1gw;london;london united kingdom;gb;united kingdom;51.51677116798487;-0.0628153540042607;apartment;4;1.0;2.0;2.0;4.795790545596741;;;100.0;30.0;1;0;3;1125;0;5;9;193;6;90.0;10.0;9.0;10.0;10.0;9.0;9.0;moderate;0.26;2;1;3;39;143;3486.0;2846.0;False;False;False;False;False;True;65.0321
1.0;;argelles;moncloa  aravaca;madrid;madrid;28013;madrid;madrid spain;es;spain;40.42354200799935;-3.712579031200917;loft;2;1.0;0.0;1.0;3.828641396489095;270.0;;;5.0;1;0;2;1125;2;8;28;299;30;87.0;9.0;9.0;10.0;10.0;10.0;9.0;flexible;1.57;0;2;2;44;151;3323.0;2785.0;False;False;False;False;False;True;30.007669
3.0;jernimos;jernimos;retiro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.414370260137126;-3.6890408065306777;apartment;6;1.0;2.0;3.0;4.795790545596741;;;221.0;25.0;3;12;2;1125;15;40;68;343;9;91.0;10.0;9.0;10.0;10.0;10.0;10.0;strict;2.27;2;4;3;90;102;2870.0;2758.0;False;False;False;False;False;True;69.955959
3.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42350401650978;-3.702345248239413;apartment;4;2.0;2.0;2.0;4.61512051684126;;;200.0;40.0;2;15;4;1125;15;28;46;321;16;98.0;9.0;10.0;10.0;10.0;10.0;10.0;strict;2.23;3;3;3;60;163;2966.0;2755.0;False;False;False;False;False;True;65.0321
7.0;la latina;embajadores;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.4080144962464;-3.708790576489744;apartment;4;1.0;1.0;1.0;4.23410650459726;;;120.0;;2;15;3;1125;9;31;61;155;25;97.0;9.0;10.0;10.0;10.0;10.0;10.0;moderate;3.5;0;3;2;74;170;2965.0;2764.0;False;False;False;False;False;True;49.981814
1.0;;almagro;chamber;madrid;community of madrid;28004;madrid;madrid spain;es;spain;40.427926169831714;-3.6949747389908505;apartment;3;1.0;1.0;1.0;4.356708826689592;600.0;;200.0;;1;0;2;1125;12;42;67;342;20;94.0;10.0;9.0;9.0;10.0;10.0;9.0;flexible;0.65;1;1;2;21;102;3674.0;2926.0;False;False;False;False;False;True;44.965052
7.0;acacias;acacias;arganzuela;madrid;community of madrid;28005;madrid;madrid spain;es;spain;40.40393418749607;-3.703543782096214;bed  breakfast;2;1.0;1.0;2.0;3.5263605246161616;240.0;700.0;;;1;0;1;1125;5;19;49;311;31;94.0;9.0;9.0;10.0;10.0;10.0;10.0;flexible;1.03;1;3;1;40;129;3653.0;3065.0;False;True;False;False;False;True;23.504459
25.0;cortes;cortes;centro;madrid;community of madrid;28014;madrid;madrid spain;es;spain;40.41616800711001;-3.698065311250402;apartment;6;2.0;1.0;3.0;3.6635616461296463;280.0;540.0;;12.0;2;28;1;365;1;13;43;318;109;91.0;9.0;9.0;10.0;9.0;10.0;9.0;strict;2.63;0;4;3;39;149;3992.0;2901.0;True;False;False;False;False;True;150.038345
1.0;;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41190689278535;-3.6967942704650247;apartment;2;1.0;1.0;1.0;3.58351893845611;160.0;;;8.0;1;15;1;1125;22;52;82;357;15;92.0;10.0;10.0;10.0;10.0;10.0;9.0;flexible;0.78;1;3;2;42;182;3325.0;2961.0;True;False;False;False;False;True;24.990907
9.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.424775658145016;-3.701947456994795;apartment;2;1.0;1.0;1.0;4.189654742026425;;;200.0;40.0;1;0;1;1125;0;0;0;62;21;97.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.61;1;4;3;32;32;3142.0;2828.0;False;False;False;False;False;True;24.990907
3.0;palacio;palacio;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.42014801841084;-3.7108359184466;apartment;3;1.0;0.0;3.0;4.330733340286331;410.0;1300.0;;15.0;2;10;2;28;17;41;61;336;36;96.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.38;0;4;3;42;168;3535.0;2776.0;False;False;False;False;False;True;52.490195
142.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.41976556295526;-3.696112989249831;apartment;4;2.0;2.0;3.0;4.976733742420574;;;;77.0;4;17;3;1125;10;24;41;212;0;;;;;;;;strict;;1;3;3;32;163;;;False;False;False;False;False;True;65.0321
2.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41257493825657;-3.695309155173232;apartment;2;1.0;1.0;1.0;2.9444389791664403;;;92.0;5.0;1;15;2;180;5;30;55;83;17;93.0;9.0;10.0;10.0;10.0;10.0;10.0;moderate;2.41;0;1;2;91;177;2963.0;2755.0;True;False;False;False;False;True;24.990907
1.0;legazpi;legazpi;arganzuela;madrid;comunidad de madrid;28045;madrid;madrid spain;es;spain;40.39011690652615;-3.690525629425903;apartment;1;1.0;1.0;1.0;4.330733340286331;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;flexible;;2;2;2;17;17;;;True;False;False;False;False;True;15.79351
21.0;;landstrae;;wien;wien;1030;vienna;wien austria;at;austria;48.201809836738015;16.385353058800803;apartment;6;1.0;2.0;6.0;4.290459441148391;;;;39.0;2;10;1;1125;4;12;15;242;133;86.0;9.0;9.0;9.0;9.0;9.0;9.0;flexible;6.29;1;1;4;33;144;3354.0;2737.0;False;False;False;False;False;True;69.955959
1.0;ciudad lineal;san pascual;ciudad lineal;madrid;comunidad de madrid;28027;madrid;madrid spain;es;spain;40.44250922519355;-3.655028811949959;apartment;1;1.0;1.0;1.0;3.688879454113936;;;;5.0;1;0;1;1125;20;50;80;355;1;80.0;10.0;8.0;10.0;10.0;8.0;8.0;moderate;0.1;1;3;2;35;35;3058.0;3058.0;True;False;False;False;False;True;15.79351
32.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.424203236080125;-3.70743469353216;apartment;6;1.0;1.0;5.0;4.262679877041316;;;150.0;;1;0;3;1125;10;23;43;101;13;72.0;7.0;7.0;8.0;9.0;10.0;7.0;moderate;1.14;0;3;3;8;176;3093.0;2765.0;False;False;False;False;False;True;150.038345
207.0;recoletos;recoletos;salamanca;madrid;comunidad de madrid;28001;madrid;madrid spain;es;spain;40.42254820605695;-3.689689147579412;apartment;3;1.0;1.0;1.0;4.672828834461906;;;150.0;27.0;1;0;2;1125;12;34;58;227;1;;;;;;;;flexible;0.68;1;3;2;32;171;2795.0;2777.0;False;False;False;False;False;True;44.965052
3.0;;nueva espaa;chamartn;madrid;comunidad de madrid;28016;madrid;madrid spain;es;spain;40.45912461671247;-3.672468848491477;apartment;6;2.0;2.0;4.0;4.68213122712422;;;200.0;40.0;4;15;3;1125;10;18;22;281;9;98.0;10.0;10.0;10.0;10.0;10.0;9.0;flexible;2.87;2;3;2;50;172;2845.0;2760.0;False;False;False;False;False;True;69.955959
8.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42366610413633;-3.704988740914352;apartment;4;1.0;2.0;4.0;4.61512051684126;;;150.0;30.0;1;0;1;1125;0;0;0;0;0;;;;;;;;moderate;;0;2;2;19;172;;;False;False;False;False;False;True;65.0321
2.0;;crmenes;latina;madrid;madrid;28047;madrid;madrid spain;es;spain;40.39447341356657;-3.739378057245616;apartment;2;1.0;1.0;1.0;2.833213344056216;;;200.0;20.0;1;5;2;360;21;51;81;356;12;87.0;9.0;9.0;8.0;8.0;9.0;9.0;strict;1.06;1;2;2;49;86;3092.0;2847.0;True;False;False;False;False;True;24.990907
2.0;;sol;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.41707318430529;-3.702617763005825;apartment;2;1.0;1.0;2.0;3.713572066704308;;;100.0;;1;15;2;1128;6;20;43;117;0;;;;;;;;flexible;;1;3;2;79;125;;;True;False;False;False;False;True;24.990907
8.0;;campamento;latina;boadilla del monte;comunidad de madrid;28660;madrid;boadilla del monte spain;es;spain;40.393328366406415;-3.832004151600868;loft;4;1.5;3.0;3.0;4.382026634673881;;;;50.0;1;0;30;1125;29;59;89;364;0;;;;;;;;moderate;;2;3;2;72;72;;;False;False;False;False;False;True;30.007669
2.0;;casco histrico de barajas;barajas;madrid;comunidad de madrid;28042;madrid;madrid spain;es;spain;40.47236584180743;-3.576272543176449;apartment;2;1.0;1.0;1.0;3.713572066704308;;;;;1;0;3;1125;6;31;61;61;17;91.0;9.0;9.0;10.0;10.0;9.0;9.0;flexible;3.83;1;4;2;39;66;2884.0;2762.0;False;False;False;False;False;True;24.990907
10.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41706742278959;-3.704186171728562;apartment;4;1.0;1.0;2.0;4.442651256490317;;;100.0;40.0;2;9;3;90;11;20;42;307;34;87.0;9.0;8.0;10.0;9.0;10.0;9.0;flexible;1.77;1;3;2;71;170;3328.0;2771.0;False;False;False;False;False;True;49.981814
5.0;;universidad;centro;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.42787709003886;-3.711274492308775;loft;3;2.0;0.0;1.0;4.51085950651685;;;400.0;35.0;2;20;3;1125;4;4;22;263;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.94;0;3;2;70;161;2847.0;2820.0;False;False;False;False;False;True;30.007669
4.0;puente de vallecas;portazgo;puente de vallecas;madrid;community of madrid;28018;madrid;madrid spain;es;spain;40.38727745060376;-3.646988781037194;apartment;1;1.0;1.0;1.0;3.295836866004329;150.0;450.0;300.0;10.0;1;0;2;365;18;48;78;319;2;80.0;9.0;6.0;9.0;9.0;6.0;9.0;strict;0.07;2;2;4;31;100;3604.0;3276.0;True;False;False;False;False;True;15.79351
1.0;almagro;almagro;chamber;madrid;comunidad de madrid;28010;madrid;madrid spain;es;spain;40.436922720762205;-3.6958834762570345;apartment;8;1.0;3.0;3.0;4.795790545596741;;;150.0;60.0;4;20;2;1125;4;25;47;322;14;93.0;9.0;10.0;10.0;10.0;9.0;9.0;flexible;3.0;1;2;2;82;185;2891.0;2765.0;False;False;False;False;False;True;99.963628
3.0;sol;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.416444983604265;-3.705247095513135;apartment;5;1.0;1.0;3.0;4.406719247264253;;;200.0;40.0;2;22;3;1125;4;10;18;214;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.44;1;3;2;79;168;2888.0;2845.0;False;False;False;False;False;True;49.981814
2.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42408890630344;-3.702705531026552;apartment;1;1.0;1.0;1.0;3.9318256327243257;300.0;1125.0;;5.0;1;0;1;1125;30;60;90;365;8;94.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;0.43;1;3;3;38;181;3310.0;3009.0;True;False;False;False;False;True;15.79351
1.0;;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41854722020092;-3.703493584452863;apartment;2;1.0;1.0;1.0;4.110873864173311;250.0;;100.0;30.0;1;30;1;1125;30;60;90;90;3;93.0;9.0;9.0;9.0;9.0;9.0;9.0;moderate;0.22;0;2;2;28;197;3156.0;3120.0;True;False;False;False;False;True;24.990907
8.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.412131284896525;-3.705082301684109;apartment;1;2.0;1.0;1.0;2.995732273553991;;;100.0;10.0;1;0;1;1125;3;5;23;272;42;90.0;9.0;10.0;9.0;9.0;9.0;9.0;moderate;5.63;0;1;2;59;177;2975.0;2767.0;True;False;False;False;False;True;15.79351
30.0;argelles;argelles;moncloa  aravaca;madrid;comunidad de madrid;28008;madrid;madrid spain;es;spain;40.42383861600772;-3.713574712723717;apartment;10;1.0;1.0;10.0;2.4849066497880004;;;;;1;15;1;1125;30;60;90;365;0;;;;;;;;strict;;0;1;2;89;176;;;False;True;False;False;False;True;30.007669
2.0;bellas vistas;bellas vistas;tetun;madrid;comunidad de madrid;28039;madrid;madrid spain;es;spain;40.45292649202429;-3.705280811695996;apartment;1;1.0;1.0;1.0;2.8903717578961645;;;;;1;0;1;1125;0;0;4;279;12;90.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;0.92;1;1;3;38;38;3144.0;2962.0;True;False;False;False;False;True;15.79351
1.0;;castillejos;tetun;madrid;comunidad de madrid;28020;madrid;madrid spain;es;spain;40.46438326543938;-3.6927541112868494;apartment;1;1.0;1.0;1.0;3.828641396489095;;;;;1;0;3;15;0;0;0;0;0;;;;;;;;flexible;;1;4;3;27;27;;;True;False;False;False;True;False;15.79351
3.0;la latina;embajadores;centro;madrid;community of madrid;28005;madrid;madrid spain;es;spain;40.40772538861113;-3.709733993045445;apartment;2;1.0;1.0;1.0;3.4339872044851463;;;100.0;10.0;1;8;2;1125;9;32;62;337;32;84.0;9.0;9.0;9.0;9.0;9.0;9.0;moderate;1.03;0;2;2;2;180;3681.0;2800.0;True;False;False;False;False;True;24.990907
68.0;;dey;;dei;illes balears;07179;mallorca island;dei spain;es;spain;39.74870769521787;2.6508387249897094;house;8;4.0;4.0;4.0;6.054439346269371;;;500.0;;6;145;1;1125;25;52;75;350;0;;;;;;;;superstrict60;;4;3;3;56;153;;;False;False;False;False;False;True;240.0149005
1.0;;rios rosas;chamber;madrid;comunidad de madrid;;madrid;madrid spain;es;spain;40.44223698284068;-3.703082225521839;apartment;2;1.0;1.0;1.0;3.80666248977032;;;96.0;30.0;1;0;2;1125;5;14;38;38;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.55;2;3;3;10;104;2848.0;2772.0;False;False;False;False;False;True;24.990907
1.0;ibiza;ibiza;retiro;madrid;comunidad de madrid;28009;madrid;madrid spain;es;spain;40.41907052060499;-3.673869550637103;apartment;2;1.0;1.0;1.0;4.110873864173311;;;100.0;10.0;1;5;2;1125;0;1;1;4;3;100.0;10.0;10.0;9.0;9.0;10.0;9.0;strict;0.44;1;2;2;80;80;2954.0;2912.0;False;False;False;False;False;True;24.990907
8.0;aluche;lucero;latina;madrid;comunidad de madrid;28011;madrid;madrid spain;es;spain;40.40430295838033;-3.756216253006258;apartment;3;2.0;1.0;2.0;3.044522437723423;;;;10.0;1;10;1;1125;12;42;72;347;0;;;;;;;;strict;;2;1;2;78;173;;;True;False;False;False;False;True;44.965052
2.0;ciudad lineal;san juan bautista;ciudad lineal;madrid;comunidad de madrid;28043;madrid;madrid spain;es;spain;40.44797464787411;-3.659681203745176;condominium;3;1.0;1.0;3.0;3.713572066704308;;;200.0;25.0;1;36;2;15;29;59;89;267;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.22;3;3;3;32;32;3024.0;2942.0;True;False;False;False;False;True;30.007669
3.0;;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41401247552342;-3.718637588614425;apartment;2;2.0;1.0;1.0;3.091042453358316;;;;10.0;1;0;1;1125;7;28;52;52;85;94.0;10.0;9.0;10.0;10.0;10.0;9.0;strict;5.93;1;1;3;41;178;3181.0;2763.0;True;False;False;False;False;True;24.990907
2.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41795762361328;-3.703238995250509;apartment;3;1.0;0.0;2.0;4.02535169073515;;;;5.0;1;0;1;1125;10;33;58;331;1;100.0;6.0;6.0;10.0;10.0;10.0;6.0;strict;1.0;2;2;2;81;81;2759.0;2759.0;False;False;False;False;False;True;52.490195
51.0;sol;sol;centro;madrid;madrid;28012;madrid;madrid spain;es;spain;40.415963435628;-3.70301852198919;apartment;4;1.0;1.0;1.0;4.418840607796598;445.0;1620.0;200.0;32.0;2;11;4;365;2;10;23;240;66;88.0;9.0;9.0;9.0;9.0;10.0;9.0;moderate;1.34;1;3;3;0;156;4233.0;2766.0;False;False;False;False;False;True;54.998576
2.0;pacifico;pacfico;retiro;madrid;comunidad de madrid;28007;madrid;madrid spain;es;spain;40.4062075536276;-3.679875507509588;bed  breakfast;2;1.0;1.0;1.0;3.912023005428146;280.0;752.0;;;1;0;2;15;23;53;83;83;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.33;1;3;2;44;176;2933.0;2909.0;True;False;False;False;False;True;23.504459
2.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41367659375008;-3.695285049121058;apartment;2;1.0;1.0;2.0;3.6375861597263857;230.0;;100.0;;2;17;1;1125;2;6;19;136;175;95.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;7.52;0;2;2;44;70;3449.0;2766.0;True;False;False;False;False;True;24.990907
2.0;embajadores;embajadores;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.40958246909025;-3.701061346429675;house;2;1.0;1.0;1.0;4.189654742026425;400.0;1500.0;;20.0;2;20;5;360;3;5;13;180;134;90.0;9.0;9.0;10.0;10.0;9.0;9.0;strict;3.88;0;1;2;49;162;3786.0;2770.0;False;False;False;False;False;True;20.4851115
1.0;;tower hamlets;;london;england;e3 5qw;london;london united kingdom;gb;united kingdom;51.53195886283466;-0.0369099699110863;house;2;2.0;1.0;1.0;3.58351893845611;;;;;1;0;1;10;0;0;0;0;0;;;;;;;;flexible;;1;2;2;84;84;;;True;False;False;False;False;True;20.4851115
3.0;el viso;el viso;chamartn;madrid;comunidad de madrid;28036;madrid;madrid spain;es;spain;40.45100784072032;-3.688544081673408;apartment;5;2.0;2.0;3.0;4.499809670330265;;;;20.0;4;15;1;4;6;21;36;36;13;92.0;10.0;9.0;9.0;10.0;10.0;9.0;strict;2.42;1;3;2;81;174;2912.0;2757.0;False;False;False;False;False;True;74.97272099999999
15.0;;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42290534333889;-3.695137045192431;apartment;4;1.0;1.0;2.0;4.394449154672439;;;;;2;5;2;1125;14;25;34;267;0;;;;;;;;flexible;;1;3;3;39;39;;;False;False;False;False;False;True;49.981814
68.0;;palma de mallorca;;palma;illes balears;07012;mallorca island;palma spain;es;spain;39.56906849262087;2.643229350442762;apartment;4;2.0;2.0;2.0;3.688879454113936;;;100.0;125.0;2;0;7;1125;9;27;57;332;2;70.0;7.0;8.0;10.0;10.0;10.0;10.0;strict;0.59;1;3;2;69;162;2876.0;2784.0;False;False;False;False;False;True;65.0321
1.0;;gaztambide;chamber;madrid;comunidad de madrid;;madrid;madrid spain;es;spain;40.43583951234555;-3.7138805892737;apartment;3;1.0;1.0;3.0;3.828641396489095;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;flexible;;0;0;2;18;18;;;False;False;False;False;False;True;44.965052
1.0;;san fermn;usera;madrid;comunidad de madrid;28041;madrid;madrid spain;es;spain;40.37471183749025;-3.693267348716392;house;1;1.0;1.0;1.0;2.9444389791664403;;;;;1;5;1;1125;11;40;65;334;2;100.0;10.0;10.0;10.0;10.0;8.0;8.0;flexible;1.33;1;2;2;44;177;2796.0;2759.0;True;False;False;False;False;True;13.00642
2.0;palos do moguer;palos de moguer;arganzuela;madrid;community of madrid;28045;madrid;madrid spain;es;spain;40.40158248170212;-3.6953979713932457;apartment;2;1.0;1.0;2.0;3.4339872044851463;;;;;1;0;3;5;0;0;0;0;43;93.0;10.0;9.0;10.0;10.0;9.0;9.0;moderate;1.4;2;1;2;42;139;3673.0;2764.0;True;False;False;False;False;True;24.990907
1.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42414893611347;-3.702236566676081;apartment;4;1.0;1.0;2.0;3.828641396489095;;;500.0;35.0;1;15;2;1125;8;38;64;277;28;94.0;10.0;10.0;10.0;10.0;10.0;9.0;strict;3.01;0;3;3;84;171;3030.0;2753.0;False;False;False;False;False;True;49.981814
2.0;;cuatro caminos;tetun;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.447977525706;-3.7033452337123327;apartment;4;2.0;1.0;2.0;4.709530201312334;600.0;1500.0;;20.0;2;17;180;1125;20;50;80;355;0;;;;;;;;strict;;1;3;2;16;16;;;False;False;False;False;False;True;49.981814
519.0;;ciudad universitaria;moncloa  aravaca;la habana;la habana;10100;madrid;la habana cuba;cu;cuba;40.46453434205185;-3.750355886498511;apartment;2;1.0;1.0;1.0;4.634728988229636;;;;52.0;1;0;1;1125;28;58;88;145;0;;;;;;;;strict;;0;3;2;34;127;;;False;False;False;False;False;True;24.990907
1.0;;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.4179748495806;-3.706179972070154;apartment;7;1.0;2.0;5.0;4.51085950651685;738.0;2604.0;;30.0;2;20;2;1125;10;20;27;294;78;99.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;4.06;3;4;3;50;171;3328.0;2754.0;False;False;False;False;False;True;30.007669
6.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41210837953882;-3.6960624719395008;house;1;2.0;1.0;1.0;3.5263605246161616;;;290.0;39.0;1;19;2;45;18;48;65;333;21;93.0;9.0;10.0;10.0;10.0;10.0;9.0;strict;1.54;1;5;3;25;163;3161.0;2828.0;True;False;False;False;False;True;13.00642
11.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40652808775733;-3.699514517097038;house;5;1.0;2.0;3.0;4.330733340286331;450.0;1500.0;200.0;30.0;2;10;3;1125;11;24;37;292;14;91.0;9.0;10.0;9.0;10.0;9.0;9.0;moderate;0.76;0;3;3;71;161;3303.0;2777.0;False;False;False;False;False;True;30.007669
2.0;ciudad lineal;costillares;ciudad lineal;madrid;comunidad de madrid;28033;madrid;madrid spain;es;spain;40.47451807734142;-3.665686601040125;apartment;1;1.0;1.0;1.0;3.091042453358316;175.0;500.0;;;1;0;2;1125;0;5;35;310;5;100.0;10.0;10.0;10.0;10.0;10.0;9.0;flexible;0.27;3;3;4;32;136;3305.0;3157.0;True;False;False;False;False;True;15.79351
3.0;;pacfico;retiro;madrid;community of madrid;;madrid;madrid spain;es;spain;40.40498605656468;-3.684388309954429;apartment;1;1.0;1.0;1.0;3.332204510175204;;;300.0;5.0;1;0;1;1125;0;7;37;312;0;;;;;;;;strict;;0;2;3;40;160;;;True;False;False;False;False;True;15.79351
