host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,neighbourhood_group_cleansed_encoded,neighbourhood_cleansed_encoded,neighbourhood_encoded,city_encoded,state_encoded,zipcode_encoded,market_encoded,country_encoded,price_log,review_overall_score
4.0,40.4673074572471,-3.694608784874701,2,1.0,1,1,150.0,20.0,1,301,24.990907,255.0,37,2,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,41,49.72727272727273,79.01960784313725,67.8210655120482,68.19055374592834,52.756410256410255,67.7640712945591,71.77488172810854,3.367295829986474,23.656666666666663
1.0,51.54259792511476,-0.1564653177685529,1,1.0,1,1,100.0,30.0,1,362,19.974145,0.0,7,7,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,18,70.75,30.0,98.1923076923077,94.02803738317758,30.0,96.70434782608696,91.98425196850394,3.4011973816621555,17.952222222222222
20.0,40.40877803945637,-3.7123278921994016,2,1.0,1,1,300.0,30.0,2,305,50.0282655,134.0,16,5,14,0.6666666666666667,1.0,0.8520040280841519,3,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.605170185988092,16.503333333333334
2.0,40.49555764938148,-3.694672412065122,4,1.0,2,3,180.0,40.0,4,282,65.0321,513.0,14,12,12,0.3333333333333333,1.0,0.8520040280841519,3,16,89.83783783783784,104.39864864864865,67.8210655120482,68.19055374592834,95.16216216216216,67.7640712945591,71.77488172810854,4.007333185232471,16.95777777777778
9.0,40.42212376493989,-3.697408152580527,1,1.0,1,1,100.0,5.0,1,348,19.974145,632.0,15,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,2.995732273553991,28.42555555555556
38.0,40.4345252198645,-3.71496713615132,1,1.0,1,1,200.0,30.0,1,282,19.974145,359.0,20,3,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,10,56.0,61.98230088495576,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,3.4011973816621555,17.134444444444444
1.0,40.42654853957194,-3.705186048692227,4,2.0,1,2,200.0,15.0,2,188,49.981814,132.0,28,9,11,0.6666666666666667,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.499809670330265,18.16444444444444
11.0,40.40957832064,-3.710424831453672,4,1.0,2,1,100.0,30.0,2,299,65.0321,1981.0,24,6,14,0.3333333333333333,1.0,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,63.69439421338156,67.76751269035533,67.7640712945591,71.77488172810854,4.605170185988092,22.194444444444443
2.0,40.37406092819761,-3.771319724443973,2,1.0,2,2,150.0,30.0,1,323,49.4708475,7.0,25,6,6,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,21,20.0,42.19254658385093,67.8210655120482,68.19055374592834,29.705882352941178,67.7640712945591,71.77488172810854,2.8903717578961645,17.837777777777777
2.0,40.41010594818983,-3.738901682974901,6,1.0,2,5,180.0,20.0,4,279,69.955959,374.0,31,4,13,0.3333333333333333,1.0,0.8520040280841519,1,21,37.24203821656051,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,4.158883083359672,26.022222222222226
2.0,40.4192791093628,-3.703224695150337,2,1.0,0,1,150.0,28.0,2,96,30.007669,1051.0,30,13,24,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,66.70741482965931,81.97660098522168,67.7640712945591,71.77488172810854,4.31748811353631,20.53333333333333
142.0,40.42163540236118,-3.705351948187245,4,1.0,1,1,250.0,77.0,2,9,47.7056905,0.0,42,1,18,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,5.010635294096256,17.688888888888886
1.0,40.467472130742735,-3.678140777080241,2,1.0,1,1,175.0,10.0,1,0,7.989658,141.0,31,6,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,9,108.66037735849056,109.01923076923076,67.8210655120482,66.70741482965931,117.65573770491804,67.7640712945591,71.77488172810854,3.332204510175204,17.45888888888889
12.0,40.41298311728541,-3.700165081183173,4,1.0,1,1,150.0,20.0,1,325,47.7056905,401.0,23,5,5,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.605170185988092,15.693333333333335
14.0,40.42247264311823,-3.695308336931084,3,1.0,1,2,200.0,40.0,2,307,44.965052,816.0,29,8,12,0.3333333333333333,1.0,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.248495242049359,18.263333333333332
1.0,40.46872447710663,-3.6917841313885615,2,1.0,1,2,100.0,10.0,1,365,24.990907,359.0,20,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,41,49.72727272727273,79.01960784313725,67.8210655120482,68.19055374592834,52.756410256410255,67.7640712945591,71.77488172810854,3.688879454113936,17.134444444444444
3.0,40.39933145178508,-3.701477007430692,4,1.0,1,2,150.0,20.0,2,309,47.7056905,165.0,28,5,21,0.3333333333333333,1.0,0.8520040280841519,3,0,44.891666666666666,45.223214285714285,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.07753744390572,17.92111111111111
14.0,40.42887738509455,-3.721406348070626,2,0.0,1,2,100.0,15.0,1,280,26.01284,359.0,27,7,7,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,3.6635616461296463,17.134444444444444
1.0,33.99553768017504,-118.47211019755022,2,1.0,1,1,100.0,50.0,1,345,24.990907,267.0,40,4,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,6,86.5,250.75,95.5,154.07843137254903,86.5,141.31578947368422,124.59712230215828,4.356708826689592,19.802222222222223
1.0,40.39680120512942,-3.711150744275373,1,1.0,1,1,150.0,20.0,1,365,19.974145,359.0,8,6,16,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,7,36.67391304347826,39.97952218430034,67.8210655120482,68.19055374592834,40.595238095238095,67.7640712945591,71.77488172810854,3.218875824868201,17.134444444444444
3.0,40.41104526131139,-3.710854098898605,2,2.0,1,1,100.0,5.0,1,193,23.504459,711.0,23,10,13,0.0,0.15037580105041076,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.4011973816621555,30.778888888888886
46.0,40.44802008735823,-3.7067903739509007,2,1.0,0,1,100.0,60.0,1,292,30.007669,151.0,13,7,18,0.3333333333333333,1.0,0.8520040280841519,2,41,51.78125,52.32258064516129,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,3.4011973816621555,14.48
1.0,40.40567064695878,-3.675372169233307,5,1.0,2,3,150.0,30.0,3,117,74.97272099999999,113.0,41,2,5,0.3333333333333333,1.0,0.8520040280841519,2,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,4.382026634673881,18.391111111111112
2.0,40.40732471847044,-3.7006600238093688,2,1.0,1,1,100.0,15.0,1,167,26.01284,228.0,2,8,8,0.6666666666666667,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.6375861597263857,15.824444444444444
1.0,-33.89950481077799,151.1691512045795,2,2.0,1,1,150.0,20.0,1,0,26.01284,119.0,17,7,10,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,20,65.4,85.33333333333333,71.0,122.46428571428572,53.0,118.58620689655172,116.39473684210526,4.262679877041316,18.592222222222222
6.0,40.35193712168197,-3.689773888763327,3,1.5,1,3,150.0,20.0,1,148,44.965052,313.0,18,7,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,46,23.0,72.04109589041096,67.8210655120482,66.70741482965931,28.863636363636363,67.7640712945591,71.77488172810854,2.772588722239781,18.005555555555556
39.0,40.41198889206964,-3.695608408123073,2,1.0,0,1,150.0,25.0,1,257,30.007669,359.0,27,6,14,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.48863636973214,17.134444444444444
2.0,40.39589770888212,-3.665560250618719,3,1.0,2,2,300.0,30.0,2,296,49.981814,529.0,23,12,17,0.3333333333333333,1.0,0.8520040280841519,3,32,37.28787878787879,44.59550561797753,67.8210655120482,68.19055374592834,38.27777777777778,67.7640712945591,71.77488172810854,3.912023005428146,18.23888888888889
1.0,40.44171954680843,-3.632489898187155,2,1.0,1,1,175.0,11.0,2,279,7.989658,83.0,26,8,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,36,41.333333333333336,87.63076923076923,67.8210655120482,68.19055374592834,40.63725490196079,67.7640712945591,71.77488172810854,3.091042453358316,18.311111111111117
2.0,40.40416892090805,-3.6779965853259857,1,2.0,1,1,150.0,20.0,1,104,19.974145,359.0,26,2,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,2.8903717578961645,17.134444444444444
2.0,40.42339706963349,-3.667619410471632,2,1.0,1,2,150.0,15.0,1,174,24.990907,0.0,39,1,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,35,55.30357142857143,62.67692307692308,67.8210655120482,68.19055374592834,52.051886792452834,67.7640712945591,71.77488172810854,3.688879454113936,13.75
8.0,40.42471184166825,-3.706067562212143,2,1.0,1,1,150.0,15.0,1,306,24.990907,1083.0,24,4,17,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,3.4011973816621555,21.332222222222224
207.0,41.38076238881487,2.14427816335434,6,2.0,2,3,250.0,50.0,1,0,69.955959,0.0,15,1,8,0.3333333333333333,1.0,0.8520040280841519,3,14,103.33333333333331,88.23076923076923,117.19148936170212,115.87662337662336,100.55555555555556,116.88936170212766,71.77488172810854,4.605170185988092,17.698888888888888
1.0,40.41282939499062,-3.695722263581237,5,2.0,2,2,150.0,40.0,1,321,49.4708475,0.0,29,9,9,0.6666666666666667,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.867534450455582,18.0
10.0,40.42290502136986,-3.706469530140945,2,1.0,0,1,250.0,25.0,1,209,30.007669,0.0,36,5,5,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,4.48863636973214,15.676666666666668
1.0,40.40305004434075,-3.6958901651390574,2,1.5,1,1,100.0,15.0,1,365,26.01284,359.0,21,7,9,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,3.555348061489413,17.134444444444444
1.0,48.87774851574384,2.3193622688143547,1,1.0,1,1,300.0,25.0,1,0,19.974145,0.0,24,8,8,0.3333333333333333,0.0,0.4090312389650088,1,18,122.66666666666669,87.0,105.9080459770115,106.32558139534883,113.71428571428572,105.1590909090909,105.9080459770115,4.007333185232471,17.9
1.0,40.44010535306801,-3.7004172225866254,2,1.0,1,1,100.0,15.0,1,341,26.01284,66.0,13,4,11,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,10,69.03448275862068,74.23595505617978,67.8210655120482,68.19055374592834,73.40522875816994,67.7640712945591,71.77488172810854,2.995732273553991,18.371111111111112
1.0,40.42122682652143,-3.696441479540504,1,1.0,1,1,150.0,20.0,1,345,19.974145,252.0,37,9,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.8918202981106265,19.162222222222223
26.0,40.42008774275576,-3.706614055389412,1,3.0,1,1,200.0,30.0,1,342,19.974145,359.0,16,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,3.4339872044851463,17.134444444444444
1.0,40.40815952228811,-3.6997331395406574,4,1.0,1,2,100.0,20.0,2,297,47.7056905,1069.0,27,12,25,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.0943445622221,21.68111111111111
1.0,40.400198603673616,-3.700721348100291,2,2.0,1,1,150.0,10.0,1,0,24.990907,0.0,25,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,0,44.891666666666666,45.223214285714285,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.4011973816621555,17.678888888888892
4.0,40.41734303925798,-3.700897807188712,6,1.0,2,3,90.0,33.0,1,297,69.955959,237.0,25,13,15,0.3333333333333333,1.0,0.8520040280841519,2,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.356708826689592,21.531111111111112
1.0,40.42325349099869,-3.7076947956914608,2,1.0,1,1,150.0,20.0,1,306,24.990907,0.0,27,9,11,0.3333333333333333,1.0,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.007333185232471,17.901111111111113
3.0,40.413337779271615,-3.702218942214056,4,1.0,1,2,150.0,20.0,1,306,47.7056905,706.0,25,3,16,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.499809670330265,40.04222222222222
1.0,40.44265235691357,-3.713687718882287,1,1.0,1,1,150.0,20.0,1,0,19.974145,359.0,19,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,10,73.16666666666667,74.34615384615384,67.8210655120482,68.19055374592834,73.40522875816994,67.7640712945591,71.77488172810854,4.31748811353631,17.134444444444444
2.0,40.42582783012158,-3.701748856305012,5,2.0,2,2,100.0,30.0,4,339,74.97272099999999,378.0,27,7,18,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.941642422609304,19.73111111111111
24.0,40.416875885379895,-3.70797815855784,4,1.0,1,2,100.0,20.0,3,337,47.7056905,0.0,24,22,24,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.653960350157523,17.673333333333332
1.0,40.39199148722438,-3.692803790582549,2,2.0,1,1,150.0,10.0,1,302,24.990907,301.0,48,8,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,0,42.79207920792079,42.26923076923077,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.4011973816621555,21.082222222222224
207.0,40.40786309589704,-3.709209571269808,2,1.0,1,1,200.0,15.0,1,128,24.990907,359.0,9,1,29,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.248495242049359,17.134444444444444
2.0,40.42092629920047,-3.697121064995237,2,2.0,1,1,300.0,18.0,1,56,24.990907,708.0,22,7,21,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,3.555348061489413,24.742222222222225
4.0,40.422053684681096,-3.697998812081842,4,1.0,1,2,100.0,20.0,2,268,49.981814,141.0,36,3,14,0.6666666666666667,1.0,0.4090312389650088,2,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.0943445622221,19.363333333333333
1.0,40.41716101704469,-3.694712405288228,4,1.0,1,2,700.0,22.0,1,362,47.7056905,359.0,31,7,13,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,5.075173815233827,17.134444444444444
1.0,40.46137802353795,-3.7116031540879386,1,1.0,1,1,150.0,20.0,1,346,19.974145,74.0,7,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,26,31.0625,129.22222222222223,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,2.8903717578961645,18.384444444444444
2.0,40.421144083921575,-3.7094802642599816,2,1.0,1,1,150.0,30.0,1,335,24.990907,412.0,31,6,12,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,81.32391304347826,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.007333185232471,25.00888888888889
1.0,40.40546746058792,-3.680780057958489,2,1.0,1,1,150.0,5.0,1,23,11.984487,204.0,21,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,3.1780538303479458,22.237777777777776
1.0,40.42768172139802,-3.707110170439957,2,1.0,1,2,100.0,12.0,1,322,23.504459,259.0,38,6,10,0.0,0.15037580105041076,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,66.70741482965931,61.73068893528184,67.7640712945591,71.77488172810854,3.295836866004329,12.9
2.0,40.40638620429209,-3.739011256921891,2,1.0,1,1,150.0,5.0,1,365,24.990907,9.0,23,11,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,21,37.24203821656051,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,3.332204510175204,17.031111111111112
1.0,40.37320034447061,-3.773208102043468,1,1.0,1,1,100.0,25.0,1,74,49.4708475,182.0,39,2,10,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,21,20.0,42.19254658385093,67.8210655120482,68.19055374592834,41.8,67.7640712945591,71.77488172810854,3.091042453358316,18.52555555555556
136.0,40.42618342933532,-3.6801215972656864,2,1.0,0,2,150.0,25.0,1,365,30.007669,359.0,21,7,7,0.3333333333333333,1.0,0.8520040280841519,1,35,137.6474820143885,82.58510638297872,67.8210655120482,68.19055374592834,123.82065217391305,67.7640712945591,71.77488172810854,4.605170185988092,17.134444444444444
3.0,40.42165118623368,-3.699179703075153,2,1.0,1,1,150.0,40.0,1,308,24.990907,1204.0,25,5,13,0.3333333333333333,1.0,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,4.382026634673881,24.73333333333333
1.0,40.42535532108517,-3.7120509528080063,3,1.0,2,1,180.0,10.0,1,0,49.981814,140.0,17,8,8,0.3333333333333333,1.0,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.0943445622221,16.083333333333332
2.0,40.43628005240886,-3.641611908355066,5,1.0,3,4,200.0,55.0,1,342,79.98948299999999,71.0,31,12,12,0.3333333333333333,1.0,0.8520040280841519,3,12,55.1025641025641,45.04382470119522,67.8210655120482,68.19055374592834,40.63725490196079,67.7640712945591,71.77488172810854,4.356708826689592,18.04222222222222
